Time Frame,Frequency
0,2158.0
1,2158.0
2,2158.0
3,2158.0
4,2158.0
5,2158.0
6,2158.0
7,2158.0
8,2179.5
9,2179.5
10,2201.0
11,2222.5
12,2222.5
13,2222.5
14,2201.0
15,2201.0
16,2179.5
17,2158.0
18,2158.0
19,2158.0
20,2179.5
21,2136.5
22,2136.5
23,2179.5
24,2179.5
25,2158.0
26,2179.5
27,2179.5
28,2158.0
29,2136.5
30,2179.5
31,2179.5
32,2179.5
33,2158.0
34,2158.0
35,2179.5
36,2179.5
37,2179.5
38,2158.0
39,2136.5
40,2136.5
41,2136.5
42,2179.5
43,2179.5
44,2158.0
45,2179.5
46,2179.5
47,2179.5
48,2201.0
49,2222.5
50,2222.5
51,2201.0
52,2222.5
53,2222.5
54,2201.0
55,2222.5
56,2201.0
57,2222.5
58,2201.0
59,2201.0
60,2201.0
61,2222.5
62,2222.5
63,2201.0
64,2201.0
65,2201.0
66,2222.5
67,2222.5
68,2222.5
69,2179.5
70,2179.5
71,2179.5
72,2179.5
73,2179.5
74,2158.0
75,2179.5
76,2158.0
77,2158.0
78,2158.0
79,2158.0
80,2136.5
81,2136.5
82,2158.0
83,2136.5
84,2136.5
85,2158.0
86,2158.0
87,2158.0
88,2179.5
89,2179.5
90,2201.0
91,2201.0
92,2201.0
93,2179.5
94,2201.0
95,2179.5
96,2201.0
97,2201.0
98,2222.5
99,2201.0
100,2201.0
101,2201.0
102,2222.5
103,2222.5
104,2201.0
105,2201.0
106,2201.0
107,2222.5
108,2222.5
109,2201.0
110,2201.0
111,2201.0
112,2201.0
113,2201.0
114,2201.0
115,2201.0
116,2179.5
117,2222.5
118,2222.5
119,2201.0
120,2201.0
121,2201.0
122,2201.0
123,2201.0
124,2222.5
125,2201.0
126,2201.0
127,2201.0
128,2201.0
129,2222.5
130,2115.0
131,2201.0
132,2201.0
133,2201.0
134,2222.5
135,2158.0
136,2201.0
137,2201.0
138,2222.5
139,2222.5
140,2222.5
141,2222.5
142,2222.5
143,2244.0
144,2244.0
145,2201.0
146,2179.5
147,2179.5
148,2179.5
149,2179.5
150,2179.5
151,2158.0
152,2201.0
153,2201.0
154,2201.0
155,2201.0
156,2222.5
157,2222.5
158,2201.0
159,2201.0
160,2179.5
161,2179.5
162,2179.5
163,2179.5
164,2179.5
165,2179.5
166,2158.0
167,2179.5
168,2179.5
169,2179.5
170,2201.0
171,2158.0
172,2201.0
173,2179.5
174,2201.0
175,2201.0
176,2201.0
177,2201.0
178,2201.0
179,2201.0
180,2222.5
181,2201.0
182,2222.5
183,2201.0
184,2201.0
185,2201.0
186,2201.0
187,2222.5
188,2201.0
189,2201.0
190,2201.0
191,2222.5
192,2222.5
193,2201.0
194,2201.0
195,2201.0
196,2158.0
197,2222.5
198,2136.5
199,2244.0
200,2201.0
201,2201.0
202,2201.0
203,2201.0
204,2222.5
205,2201.0
206,2201.0
207,2201.0
208,2222.5
209,2222.5
210,2222.5
211,2222.5
212,2222.5
213,2244.0
214,2222.5
215,2244.0
216,2244.0
217,2244.0
218,2222.5
219,2244.0
220,2244.0
221,2201.0
222,2201.0
223,2179.5
224,2201.0
225,2158.0
226,2179.5
227,2158.0
228,2158.0
229,2179.5
230,2179.5
231,2201.0
232,2158.0
233,2201.0
234,2179.5
235,2201.0
236,2222.5
237,2244.0
238,2222.5
239,2222.5
240,2244.0
241,2201.0
242,2201.0
243,2179.5
244,2179.5
245,2158.0
246,2179.5
247,2158.0
248,2136.5
249,2115.0
250,2136.5
251,2201.0
252,2201.0
253,2201.0
254,2222.5
255,2222.5
256,2244.0
257,2222.5
258,2115.0
259,2201.0
260,2201.0
261,2179.5
262,2158.0
263,2201.0
264,2179.5
265,2179.5
266,2158.0
267,2158.0
268,2179.5
269,2179.5
270,2201.0
271,2244.0
272,2244.0
273,2201.0
274,2201.0
275,2201.0
276,2115.0
277,2222.5
278,2201.0
279,2201.0
280,2201.0
281,2201.0
282,2222.5
283,2201.0
284,2201.0
285,2201.0
286,2201.0
287,2222.5
288,2222.5
289,2222.5
290,2201.0
291,2201.0
292,2222.5
293,2093.5
294,2244.0
295,2222.5
296,2222.5
297,2222.5
298,2222.5
299,2222.5
300,2244.0
301,2244.0
302,2244.0
303,2244.0
304,2244.0
305,2222.5
306,2244.0
307,2244.0
308,2222.5
309,2222.5
310,2244.0
311,2222.5
312,2222.5
313,2201.0
314,2201.0
315,2201.0
316,2222.5
317,2222.5
318,2222.5
319,2222.5
320,2201.0
321,2201.0
322,2201.0
323,2179.5
324,2201.0
325,2179.5
326,2179.5
327,2201.0
328,2222.5
329,2201.0
330,2201.0
331,2201.0
332,2201.0
333,2222.5
334,2222.5
335,2222.5
336,2222.5
337,2222.5
338,2222.5
339,2222.5
340,2222.5
341,2222.5
342,2201.0
343,2201.0
344,2201.0
345,2201.0
346,2222.5
347,2222.5
348,2244.0
349,2201.0
350,2201.0
351,2201.0
352,2222.5
353,2222.5
354,2201.0
355,2201.0
356,2201.0
357,2201.0
358,2222.5
359,2201.0
360,2201.0
361,2179.5
362,2201.0
363,2222.5
364,2201.0
365,2201.0
366,2201.0
367,2201.0
368,2201.0
369,2201.0
370,2201.0
371,2201.0
372,2201.0
373,2201.0
