Time Frame,Frequency
0,2158.0
1,2158.0
2,2158.0
3,2179.5
4,2179.5
5,2179.5
6,2179.5
7,2201.0
8,2201.0
9,2201.0
10,2222.5
11,2201.0
12,2222.5
13,2222.5
14,2222.5
15,2244.0
16,2222.5
17,2222.5
18,2222.5
19,2222.5
20,2244.0
21,2244.0
22,2244.0
23,2244.0
24,2244.0
25,2244.0
26,2244.0
27,2244.0
28,2244.0
29,2244.0
30,2244.0
31,2244.0
32,2244.0
33,2222.5
34,2222.5
35,2222.5
36,2201.0
37,2201.0
38,2201.0
39,2201.0
40,2201.0
41,2201.0
42,2201.0
43,2201.0
44,2179.5
45,2201.0
46,2179.5
47,2201.0
48,2179.5
49,2201.0
50,2201.0
51,2201.0
52,2201.0
53,2201.0
54,2201.0
55,2201.0
56,2201.0
57,2222.5
58,2222.5
59,2222.5
60,2244.0
61,2244.0
62,2244.0
63,2244.0
64,2244.0
65,2244.0
66,2244.0
67,2244.0
68,2244.0
69,2244.0
70,2244.0
71,2244.0
72,2222.5
73,2244.0
74,2222.5
75,2222.5
76,2222.5
77,2222.5
78,2201.0
79,2201.0
80,2201.0
81,2201.0
82,2201.0
83,2201.0
84,2201.0
85,2201.0
86,2201.0
87,2201.0
88,2201.0
89,2201.0
90,2201.0
91,2201.0
92,2201.0
93,2201.0
94,2201.0
95,2201.0
96,2201.0
97,2201.0
98,2201.0
99,2201.0
100,2201.0
101,2201.0
102,2201.0
103,2201.0
104,2201.0
105,2201.0
106,2201.0
107,2201.0
108,2201.0
109,2201.0
110,2201.0
111,2201.0
112,2201.0
113,2201.0
114,2201.0
115,2201.0
116,2222.5
117,2201.0
118,2222.5
119,2201.0
120,2222.5
121,2222.5
122,2201.0
123,2222.5
124,2222.5
125,2201.0
126,2222.5
127,2201.0
128,2222.5
129,2201.0
130,2201.0
131,2222.5
132,2201.0
133,2201.0
134,2201.0
135,2201.0
136,2201.0
137,2201.0
138,2201.0
139,2201.0
140,2201.0
141,2222.5
142,2201.0
143,2222.5
144,2201.0
145,2201.0
146,2201.0
147,2201.0
148,2222.5
149,2222.5
150,2222.5
151,2222.5
152,2222.5
153,2222.5
154,2222.5
155,2222.5
156,2222.5
157,2222.5
158,2222.5
159,2222.5
160,2222.5
161,2201.0
162,2201.0
163,2201.0
164,2201.0
165,2201.0
166,2201.0
167,2201.0
168,2201.0
169,2201.0
170,2201.0
171,2201.0
172,2201.0
173,2201.0
174,2201.0
175,2179.5
176,2201.0
177,2179.5
178,2179.5
179,2179.5
180,2179.5
181,2179.5
182,2179.5
183,2179.5
184,2179.5
185,2179.5
186,2179.5
187,2179.5
188,2179.5
189,2201.0
190,2201.0
191,2201.0
192,2222.5
193,2222.5
194,2222.5
195,2244.0
196,2244.0
197,2244.0
198,2244.0
199,2244.0
200,2244.0
201,2244.0
202,2244.0
203,2244.0
204,2244.0
205,2244.0
206,2244.0
207,2244.0
208,2222.5
209,2244.0
210,2222.5
211,2244.0
212,2222.5
213,2222.5
214,2222.5
215,2222.5
216,2222.5
217,2222.5
218,2222.5
219,2222.5
220,2222.5
221,2222.5
222,2222.5
223,2201.0
224,2201.0
225,2201.0
226,2201.0
227,2222.5
228,2222.5
229,2222.5
230,2222.5
231,2222.5
232,2222.5
233,2222.5
234,2222.5
235,2222.5
236,2222.5
237,2222.5
238,2222.5
239,2222.5
240,2222.5
241,2222.5
242,2222.5
243,2222.5
244,2222.5
245,2222.5
246,2222.5
247,2222.5
248,2222.5
249,2222.5
250,2222.5
251,2222.5
252,2201.0
253,2222.5
254,2201.0
255,2201.0
256,2201.0
257,2201.0
258,2201.0
259,2201.0
260,2201.0
261,2201.0
262,2201.0
263,2179.5
264,2201.0
265,2179.5
266,2179.5
267,2179.5
268,2179.5
269,2179.5
270,2179.5
271,2179.5
272,2179.5
273,2179.5
274,2179.5
275,2201.0
276,2201.0
277,2201.0
278,2201.0
279,2222.5
280,2222.5
281,2222.5
282,2244.0
283,2244.0
284,2244.0
285,2244.0
286,2244.0
287,2244.0
288,2244.0
289,2244.0
290,2244.0
291,2244.0
292,2244.0
293,2244.0
294,2244.0
295,2244.0
296,2244.0
297,2244.0
298,2244.0
299,2222.5
300,2222.5
301,2222.5
302,2201.0
303,2201.0
304,2179.5
305,2158.0
306,2158.0
307,2158.0
308,2136.5
309,2136.5
310,2136.5
311,2136.5
312,2136.5
313,2136.5
314,2136.5
315,2136.5
316,2136.5
317,2158.0
318,2158.0
319,2158.0
320,2158.0
321,2158.0
322,2179.5
323,2179.5
324,2179.5
325,2201.0
326,2222.5
327,2222.5
328,2222.5
329,2244.0
330,2244.0
331,2244.0
332,2244.0
333,2244.0
334,2244.0
335,2244.0
336,2244.0
337,2244.0
338,2244.0
339,2244.0
340,2244.0
341,2244.0
342,2244.0
343,2222.5
344,2222.5
345,2222.5
346,2201.0
347,2201.0
348,2179.5
349,2179.5
350,2179.5
351,2179.5
352,2179.5
353,2179.5
354,2179.5
355,2179.5
356,2179.5
357,2179.5
358,2179.5
359,2179.5
360,2179.5
361,2179.5
362,2179.5
363,2179.5
364,2201.0
365,2201.0
366,2201.0
367,2201.0
368,2201.0
369,2201.0
370,2201.0
371,2201.0
372,2201.0
373,2201.0
