Time Frame,Frequency
0,2050.5
1,2072.0
2,2072.0
3,2072.0
4,2072.0
5,2072.0
6,2072.0
7,2072.0
8,2072.0
9,2072.0
10,2072.0
11,2072.0
12,2072.0
13,2072.0
14,2072.0
15,2072.0
16,2072.0
17,2072.0
18,2072.0
19,2072.0
20,2072.0
21,2072.0
22,2072.0
23,2050.5
24,2050.5
25,2072.0
26,2072.0
27,2072.0
28,2072.0
29,2072.0
30,2072.0
31,2072.0
32,2072.0
33,2072.0
34,2072.0
35,2093.5
36,2072.0
37,2072.0
38,2093.5
39,2093.5
40,2093.5
41,2093.5
42,2093.5
43,2093.5
44,2093.5
45,2093.5
46,2093.5
47,2093.5
48,2093.5
49,2093.5
50,2072.0
51,2072.0
52,2072.0
53,2072.0
54,2072.0
55,2050.5
56,2050.5
57,2050.5
58,2050.5
59,2072.0
60,2072.0
61,2072.0
62,2050.5
63,2050.5
64,2050.5
65,2050.5
66,2050.5
67,2050.5
68,2050.5
69,2050.5
70,2050.5
71,2050.5
72,2050.5
73,2050.5
74,2050.5
75,2050.5
76,2050.5
77,2050.5
78,2050.5
79,2050.5
80,2050.5
81,2050.5
82,2050.5
83,2050.5
84,2050.5
85,2050.5
86,2050.5
87,2050.5
88,2050.5
89,2050.5
90,2050.5
91,2050.5
92,2050.5
93,2050.5
94,2050.5
95,2050.5
96,2050.5
97,2050.5
98,2050.5
99,2050.5
100,2050.5
101,2050.5
102,2050.5
103,2050.5
104,2050.5
105,2050.5
106,2050.5
107,2050.5
108,2050.5
109,2050.5
110,2050.5
111,2050.5
112,2050.5
113,2072.0
114,2072.0
115,2072.0
116,2072.0
117,2072.0
118,2072.0
119,2072.0
120,2072.0
121,2093.5
122,2072.0
123,2072.0
124,2072.0
125,2072.0
126,2072.0
127,2072.0
128,2072.0
129,2072.0
130,2072.0
131,2072.0
132,2072.0
133,2072.0
134,2072.0
135,2072.0
136,2072.0
137,2072.0
138,2072.0
139,2072.0
140,2072.0
141,2072.0
142,2072.0
143,2072.0
144,2072.0
145,2050.5
146,2050.5
147,2050.5
148,2050.5
149,2050.5
150,2050.5
151,2050.5
152,2050.5
153,2050.5
154,2050.5
155,2050.5
156,2072.0
157,2072.0
158,2072.0
159,2072.0
160,2072.0
161,2072.0
162,2072.0
163,2072.0
164,2072.0
165,2072.0
166,2072.0
167,2072.0
168,2072.0
169,2072.0
170,2072.0
171,2072.0
172,2072.0
173,2072.0
174,2072.0
175,2072.0
176,2072.0
177,2072.0
178,2072.0
179,2072.0
180,2050.5
181,2050.5
182,2050.5
183,2050.5
184,2050.5
185,2050.5
186,2072.0
187,2072.0
188,2072.0
189,2072.0
190,2050.5
191,2050.5
192,2050.5
193,2050.5
194,2050.5
195,2029.0
196,2029.0
197,2029.0
198,2029.0
199,2029.0
200,2029.0
201,2029.0
202,2050.5
203,2050.5
204,2050.5
205,2050.5
206,2050.5
207,2050.5
208,2050.5
209,2050.5
210,2050.5
211,2050.5
212,2050.5
213,2050.5
214,2050.5
215,2050.5
216,2050.5
217,2072.0
218,2072.0
219,2072.0
220,2072.0
221,2072.0
222,2072.0
223,2072.0
224,2072.0
225,2072.0
226,2072.0
227,2072.0
228,2072.0
229,2072.0
230,2072.0
231,2072.0
232,2072.0
233,2072.0
234,2072.0
235,2050.5
236,2072.0
237,2072.0
238,2072.0
239,2072.0
240,2072.0
241,2072.0
242,2072.0
243,2050.5
244,2050.5
245,2050.5
246,2050.5
247,2050.5
248,2072.0
249,2072.0
250,2072.0
251,2072.0
252,2050.5
253,2072.0
254,2072.0
255,2072.0
256,2072.0
257,2072.0
258,2072.0
259,2072.0
260,2072.0
261,2072.0
262,2072.0
263,2072.0
264,2072.0
265,2072.0
266,2072.0
267,2072.0
268,2072.0
269,2072.0
270,2072.0
271,2072.0
272,2072.0
273,2072.0
274,2072.0
275,2072.0
276,2072.0
277,2072.0
278,2072.0
279,2072.0
280,2072.0
281,2072.0
282,2072.0
283,2072.0
284,2072.0
285,2072.0
286,2072.0
287,2072.0
288,2072.0
289,2072.0
290,2072.0
291,2072.0
292,2072.0
293,2072.0
294,2072.0
295,2072.0
296,2072.0
297,2072.0
298,2072.0
299,2072.0
300,2072.0
301,2072.0
302,2072.0
303,2072.0
304,2072.0
305,2072.0
306,2072.0
307,2072.0
308,2072.0
309,2072.0
310,2072.0
311,2072.0
312,2072.0
313,2072.0
314,2072.0
315,2072.0
316,2072.0
317,2072.0
318,2072.0
319,2072.0
320,2072.0
321,2072.0
322,2072.0
323,2050.5
324,2050.5
325,2072.0
326,2072.0
327,2072.0
328,2072.0
329,2072.0
330,2072.0
331,2072.0
332,2072.0
333,2072.0
334,2072.0
335,2072.0
